,CrimeGroup_Name,Latitude,Longitude
4355,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.186071,75.619156
7596,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.467054,75.107164
12484,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.070488,76.061493
18214,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.158956,75.607641
2064,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.90451,75.526746
6665,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18335,75.665397
15857,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.428506,75.279955
7814,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.471151,75.107393
9375,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.34096,75.646078
19510,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.036792,75.553073
17899,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.193912,75.548484
15415,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.568103,75.371964
2362,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.906126,75.644381
859,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.033559,75.844868
1039,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.055146,75.953317
7655,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.523375,75.162899
6556,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.168044,75.684003
5174,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.226131,75.827007
19473,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.018088,75.610077
16981,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.516188,75.295636
6808,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.168686,75.632378
7742,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.448328,75.130796
5272,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.172359,75.572901
991,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.056537,75.943641
6553,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.169069,75.658024
17872,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.204359,75.563669
15932,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.514486,75.252852
2907,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.947341,75.749029
9325,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.353045,75.616098
1056,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.057933,75.995736
15899,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.438892,75.319883
9125,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.302571,75.618209
6544,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.158421,75.67288
15643,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.59737,75.176486
16078,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.303944,75.17366
2640,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.88376,75.619478
9999,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.326598,75.874569
19236,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.019917,75.507842
6839,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.153841,75.650235
968,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.06321,75.924546
6600,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.166275,75.661334
12090,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.068986,76.053562
5248,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.192082,75.615975
6559,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.181461,75.656391
13110,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.957637,76.115101
19252,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.018782,75.602838
16793,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.511856,75.27811
18167,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.196321,75.541947
19179,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.136012,75.60084
9338,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.453253,75.429212
19299,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.094345,75.584796
18157,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18639,75.612491
2420,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.901381,75.657096
18396,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.189329,75.589349
2149,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.840096,75.600166
913,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.964185,75.966383
16103,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.520985,75.404322
13152,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.954573,76.100171
6675,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.158366,75.672834
4445,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.15282,75.755991
7796,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.443537,75.108673
8105,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.471808,75.116718
2129,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.96412,75.687764
15473,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.504653,75.239836
5191,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.246538,75.962161
17843,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.228504,75.617038
15692,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.534031,75.375314
16074,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.323377,75.184123
19595,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.111381,75.661538
4360,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.29106,75.923288
1332,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.123564,75.124569
4619,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.283254,75.89201
664,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.097321,75.948619
16005,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.323771,75.122223
7588,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.471067,75.111932
11864,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.056235,76.065104
2238,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.920661,75.469321
2390,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.846334,75.611427
8036,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.424651,75.1113
9318,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.321791,75.64663
2228,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.950922,75.743665
9663,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.36956,75.55906
6797,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18541,75.668163
19155,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.978477,75.532531
6587,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.149754,75.656248
18122,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.186238,75.468929
12032,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.029217,75.952608
6555,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.185181,75.712
4363,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.093908,75.776206
11841,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.181147,75.967804
18131,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.175484,75.610895
4871,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.302103,75.916635
2625,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.875297,75.721837
14600,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.920676,76.1473599
866,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.939462,75.869741
12097,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.067629,76.060216
2231,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.922247,75.678581
9547,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.324056,75.64764
14462,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.024017,76.088062
10383,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.053571,75.795595
2068,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.863124,75.522123
4840,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.24308,75.9600229
937,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.099255,75.850884
16706,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.497629,75.291008
9395,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.325034,75.639243
4164,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.147606,75.727405
6814,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.15518,75.647406
9990,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.410323,75.690363
11690,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.058418,76.014962
916,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.092248,75.865578
4703,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.158501,75.785676
7615,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.477915,75.122837
9010,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.287035,75.495853
10490,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.078946,75.700272
15309,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.448407,75.284111
2606,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.893846,75.503219
6524,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.159419,75.662018
10442,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.047708,75.774139
2189,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.899976,75.496125
16730,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.509466,75.292043
15756,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.513492,75.324017
15306,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.525424,75.312704
19325,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.070624,75.644459
9108,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.417817,75.691264
8153,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.281763,75.918307
5108,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.182783,75.805347
5293,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.1836,75.5327
6585,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18172,75.715439
12087,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.168133,76.047171
2969,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.915573,75.672335
6531,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.169054,75.655168
2634,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.974077,75.704106
19188,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.098674,75.564947
6568,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.181073,75.650889
1011,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.087535,75.895879
2583,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.939818,75.50622
738,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.074873,75.921105
12346,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.169824,76.090953
17187,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.507345,75.295952
2498,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.94888,75.806757
15300,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.567814,75.38606
14580,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.925066,76.146098
6831,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.174922,75.655782
2572,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.852245,75.542067
6659,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.168989,75.629361
19952,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.002429,75.53839
6671,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18101,75.701786
15693,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.542396,75.333708
6792,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.16835,75.611408
16766,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.506744,75.287708
19126,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.111945,75.623712
4095,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.289516,75.924951
19309,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.012821,75.546174
7637,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.494575,75.121592
9323,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.463614,75.431343
15807,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.481621,75.292616
16721,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.506053,75.295968
2866,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.910741,75.502209
9355,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.233001,75.619686
9133,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.411529,75.589371
16753,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.512802,75.301927
4163,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.17621,75.635757
1327,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.909013,75.928196
4203,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.317446,75.88975
16047,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.568344,75.373536
2073,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.97823,75.696044
18063,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.154287,75.606634
2468,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.890558,75.70328
820,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.11368,75.876216
7813,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.470901,75.112467
18200,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.190486,75.583659
15996,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.538296,75.329953
16784,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.49615,75.291152
2063,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.912529,75.684443
2646,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.930628,75.676407
5120,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18499,75.624738
8008,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.432695,75.107419
15811,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.567753,75.362032
992,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.928153,75.9214
2169,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.840941,75.674155
12145,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.104748,76.026712
14597,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.95727,76.185096
19183,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.011492,75.545522
9138,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.357528,75.594297
4364,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.243423,75.960096
19547,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.132108,75.599061
6661,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.186427,75.669355
15889,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.545399,75.33606
7802,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.467297,75.14558
8094,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.522992,75.162864
9964,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.383866,75.403958
10902,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.254585,75.254585
17886,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.175497,75.610931
18099,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.190957,75.580665
16099,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.507009,75.245352
17928,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.195322,75.544578
15632,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.473081,75.371996
6658,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.181447,75.656407
18348,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.186387,75.610969
9509,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.277941,75.626903
6566,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.186488,75.71066
7552,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.498099,75.159778
11871,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.159149,76.0156859
6615,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.159513,75.664472
19517,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.007922,75.543842
8150,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.2832,75.751
13090,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.972654,76.109756
1324,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.058575,75.934655
19324,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.001915,75.603759
4246,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.228365,75.970056
18055,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.190935,75.580818
9344,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.34286,75.64564
12159,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.174552,76.002947
4313,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.264575,75.872314
9120,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.341599,75.632706
9332,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.34838,75.647242
13704,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.091962,76.123759
13381,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.970377,76.116796
15358,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.568543,75.361662
18391,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.206483,75.498093
6668,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.173737,75.700441
4613,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.152854,75.764347
13374,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.960929,76.117486
1220,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.026003,75.881741
18058,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.186361,75.616558
15863,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.567454,75.36395
6653,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.180054,75.660262
19105,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.001542,75.538054
656,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.055873,75.945902
15352,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.410142,75.389075
14325,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.891922,76.116226
5106,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.286352,75.999379
2085,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.911809,75.662247
5315,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.185017,75.696237
6672,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.16084,75.664375
14198,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.92906,76.139143
19178,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.976337,75.531803
6688,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.166919,75.647059
19596,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.939795,75.514478
14614,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.999866,76.09442
6692,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.162191,75.679436
15615,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.4589,75.299053
2884,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.958838,75.727883
16088,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.522466,75.310333
2570,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.901324,75.632791
6795,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.168716,75.637568
15766,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.561385,75.313544
19237,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.06585,75.56785
11866,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.063538,76.062928
4386,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.153271,75.760691
19485,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.000989,75.538045
8121,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.47826,75.12442
18392,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.206605,75.498102
6828,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.180457,75.66037
9254,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.358851,75.648953
9308,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.385353,75.674477
13105,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.974951,76.107944
18102,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.187867,75.601775
19248,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.951337,75.52293
11748,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.051967,76.06358
7511,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.478894,75.130767
14128,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.070396,76.154907
2150,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.976847,75.695051
4730,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.315676,75.90166
18216,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.156789,75.607193
9717,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.375209,75.652201
8080,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.454992,75.106695
13184,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.959934,76.137812
16716,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.513276,75.280715
2047,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.922286,75.465877
9357,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.390778,75.681834
9489,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.335413,75.640064
19101,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.021406,75.482674
15986,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.510076,75.259933
19520,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.025847,75.529868
11848,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.066466,76.061106
6599,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.158055,75.672182
6535,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.189277,75.687202
643,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.092431,75.865433
18038,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18464,75.613617
2187,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.875367,75.731803
11840,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.059258,76.032179
9172,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.330114,75.641501
6523,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.159592,75.669074
19594,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.101036,75.653737
7643,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.49299,75.145305
1092,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.052139,75.943097
4190,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.253127,75.952646
7549,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.4938,75.165236
10497,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.002629,75.717535
9923,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.31329,75.63654
15686,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.509995,75.316239
13669,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.961371,76.125839
6788,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.173244,75.682774
19471,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.104168,75.54558
20024,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.972723,75.530763
18033,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.200978,75.61636
16066,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.346612,75.21211
10894,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.045854,75.254585
16781,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.50922,75.283698
14132,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.971551,76.272619
10584,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.001298,75.716995
9159,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.392284,75.446097
12509,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.113735,76.042783
4189,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.244924,75.85581
9329,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.380961,75.512924
10879,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.215654,75.254565
10646,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.068541,75.83427
19526,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.938196,75.516554
4101,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.136606,75.751803
3006,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.927037,75.674149
2062,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.915299,75.671588
14529,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.02235,76.079073
9087,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.496307,75.433555
2569,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.893635,75.613922
4285,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.152373,75.740995
15613,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.475328,75.241885
15354,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.462427,75.287879
20014,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.147823,75.47863
5190,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.160735,75.766328
9032,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.289711,75.615549
2584,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.879877,75.801259
1070,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.09239,75.867766
19338,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.13055,75.471979
9098,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.24771,75.620478
15657,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.53915,75.329844
4714,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.183028,75.62808
7636,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.469599,75.169904
4375,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.10278,75.780754
19197,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.128436,75.515037
12467,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.06677,76.060354
17948,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.193405,75.560754
9083,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.415393,75.432928
6549,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.181557,75.640514
10408,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.072977,75.792754
14115,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.92823,76.139669
10775,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.050792,75.795906
2964,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.893652,75.587161
4951,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.190651,75.623683
2137,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.96597,75.676762
16039,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.49858,75.29127
6625,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.165528,75.638623
19191,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.023791,75.549917
2332,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.919005,75.472551
8981,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.340121,75.644662
15718,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.567594,75.386741
5334,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.0993,75.7822
8068,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.462777,75.156204
19319,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.976595,75.531904
